Shafiul Islam (Ban),2010-2013,11,4,1,18,16,6,24,75,0,0,1,1,1,T20,Batting
S Thuraisingam (Can),2008-2008,3,2,1,18,15,18,24,75,0,0,0,1,0,T20,Batting
JNT Vare (PNG),2015-2015,3,2,0,18,13,9,17,105.88,0,0,0,2,0,T20,Batting
JW Wilson (NZ),2005-2005,1,1,0,18,18,18,14,128.57,0,0,0,2,0,T20,Batting
Zeeshan Siddiqui (Oman),2015-2015,1,1,0,18,18,18,16,112.5,0,0,0,3,0,T20,Batting
TL Best (WI),2013-2014,6,1,1,17,17*,-,9,188.88,0,0,0,0,2,T20,Batting
Dawlat Zadran (Afg),2012-2015,17,8,3,17,8,3.4,19,89.47,0,0,2,2,1,T20,Batting
Imran Tahir (SA),2013-2015,18,2,2,17,9*,-,11,154.54,0,0,0,1,1,T20,Batting
AF Milne (NZ),2010-2015,10,5,5,17,10*,-,19,89.47,0,0,0,1,0,T20,Batting
LN Onyango (Kenya),2007-2010,5,4,2,17,5,8.5,21,80.95,0,0,0,0,0,T20,Batting
AU Rashid (Eng),2009-2015,7,3,2,17,9*,17,22,77.27,0,0,0,1,0,T20,Batting
CJ Ferguson (Aus),2009-2009,3,3,0,16,8,5.33,19,84.21,0,0,1,1,0,T20,Batting
Mehrab Hossain jnr (Ban),2008-2009,2,2,1,16,10,16,25,64,0,0,0,1,0,T20,Batting
M Morkel (SA),2007-2015,39,5,3,16,8*,8,13,123.07,0,0,0,2,1,T20,Batting
R Mutumbami (Zim),2015-2015,3,3,1,16,9,8,25,64,0,0,0,1,0,T20,Batting
BJ Rohrer (Aus),2013-2013,1,1,0,16,16,16,14,114.28,0,0,0,0,1,T20,Batting
KD Shah (HK),2014-2015,5,3,1,16,12,8,32,50,0,0,1,0,0,T20,Batting
EHSN Silva (UAE),2014-2014,2,2,1,16,13*,16,22,72.72,0,0,0,1,0,T20,Batting
KJ Abbott (SA),2013-2015,14,4,2,15,9*,7.5,14,107.14,0,0,0,1,0,T20,Batting
AB Agarkar (India),2006-2007,4,2,0,15,14,7.5,11,136.36,0,0,0,2,0,T20,Batting
NW Bracken (Aus),2006-2009,19,6,3,15,4*,5,22,68.18,0,0,1,1,0,T20,Batting
BE Hendricks (SA),2014-2014,5,2,1,15,12*,15,15,100,0,0,0,0,1,T20,Batting
E Katchay (Can),2008-2008,4,3,2,15,8*,15,25,60,0,0,1,0,0,T20,Batting
B Kumar (India),2012-2015,13,4,2,15,9,7.5,15,100,0,0,1,0,0,T20,Batting
CT Mutombodzi (Zim),2013-2013,3,3,1,15,12*,7.5,15,100,0,0,0,1,0,T20,Batting
LA Pomersbach (Aus),2007-2007,1,1,0,15,15,15,7,214.28,0,0,0,1,1,T20,Batting
RW Price (Zim),2008-2012,16,9,4,15,7*,3,28,53.57,0,0,1,1,0,T20,Batting
Shabir Noori (Afg),2012-2012,1,1,0,15,15,15,18,83.33,0,0,0,1,0,T20,Batting
J Smits (Neth),2008-2009,6,2,1,15,11*,15,27,55.55,0,0,0,0,0,T20,Batting
DW Steyn (SA),2007-2014,38,9,4,15,5,3,20,75,0,0,1,1,0,T20,Batting
AO Suji (Kenya),2007-2010,8,5,2,15,7,5,29,51.72,0,0,0,0,0,T20,Batting
Sultan Ahmed (Oman),2015-2015,1,1,0,15,15,15,11,136.36,0,0,0,3,0,T20,Batting
MK Tiwary (India),2011-2012,3,1,0,15,15,15,17,88.23,0,0,0,0,0,T20,Batting
VB van Jaarsveld (SA),2009-2009,3,3,0,15,12,5,23,65.21,0,0,1,0,0,T20,Batting
SG Borthwick (Eng),2011-2011,1,1,0,14,14,14,16,87.5,0,0,0,2,0,T20,Batting
RW Chakabva (Zim),2008-2015,3,3,0,14,13,4.66,26,53.84,0,0,1,1,0,T20,Batting
ST Finn (Eng),2011-2015,21,3,3,14,8*,-,19,73.68,0,0,0,1,0,T20,Batting
KM Jadhav (India),2015-2015,2,2,0,14,9,7,13,107.69,0,0,0,1,0,T20,Batting
N Madziva (Zim),2015-2015,1,1,1,14,14*,-,10,140,0,0,0,1,1,T20,Batting
JAH Marshall (NZ),2005-2008,3,2,0,14,13,7,15,93.33,0,0,0,2,0,T20,Batting
Najeeb Tarakai (Afg),2014-2014,2,2,0,14,7,7,17,82.35,0,0,0,2,0,T20,Batting
GH O'Brien (Ber),2008-2008,3,3,1,14,7*,7,16,87.5,0,0,1,0,1,T20,Batting
AN Petersen (SA),2010-2010,2,2,0,14,8,7,19,73.68,0,0,0,1,0,T20,Batting
VD Philander (SA),2007-2007,7,4,0,14,6,3.5,28,50,0,0,0,0,0,T20,Batting
CM Wright (Scot),2007-2009,3,1,0,14,14,14,18,77.77,0,0,0,0,0,T20,Batting
AR Adams (NZ),2005-2006,4,2,1,13,7,13,12,108.33,0,0,0,1,0,T20,Batting
C de Grandhomme (NZ),2012-2012,4,4,2,13,8,6.5,17,76.47,0,0,0,1,0,T20,Batting
J Edness (Ber),2008-2008,3,3,0,13,9,4.33,28,46.42,0,0,1,0,0,T20,Batting
CR Foggo (Ber),2008-2008,3,3,0,13,7,4.33,17,76.47,0,0,1,2,0,T20,Batting
SP Gauchan (Nepal),2014-2015,9,5,2,13,6*,4.33,43,30.23,0,0,2,0,0,T20,Batting
MC Henriques (Aus),2009-2014,4,2,0,13,12,6.5,14,92.85,0,0,0,1,0,T20,Batting
PA Hitchcock (NZ),2008-2008,1,1,0,13,13,13,11,118.18,0,0,0,1,1,T20,Batting
SHT Kandamby (SL),2008-2011,5,4,0,13,10,3.25,21,61.9,0,0,1,0,0,T20,Batting
SKW Kelly (Ber),2008-2008,3,2,2,13,11*,-,24,54.16,0,0,0,0,0,T20,Batting
Z Khan (India),2006-2012,17,4,2,13,9,6.5,10,130,0,0,0,0,1,T20,Batting
Mohammad Rafique (Ban),2006-2006,1,1,0,13,13,13,5,260,0,0,0,3,0,T20,Batting
CB Mpofu (Zim),2008-2015,18,5,3,13,6*,6.5,12,108.33,0,0,2,0,1,T20,Batting
WB Rankin (Eng/Ire),2009-2013,17,3,2,13,7*,13,16,81.25,0,0,0,1,0,T20,Batting
CMW Read (Eng),2006-2006,1,1,0,13,13,13,11,118.18,0,0,0,2,0,T20,Batting
L Siaka (PNG),2015-2015,3,3,0,13,7,4.33,18,72.22,0,0,0,0,1,T20,Batting
J Anderson (Ire),2015-2015,4,2,0,12,9,6,18,66.66,0,0,0,1,0,T20,Batting
HMCM Bandara (SL),2006-2009,4,3,1,12,7,6,15,80,0,0,0,0,0,T20,Batting
TA Boult (NZ),2013-2014,7,3,0,12,5,4,19,63.15,0,0,0,0,0,T20,Batting
HJH Marshall (NZ),2005-2006,3,3,0,12,8,4,14,85.71,0,0,0,0,0,T20,Batting
NV Ojha (India),2010-2010,2,2,0,12,10,6,27,44.44,0,0,0,2,0,T20,Batting
KOA Powell (WI),2014-2014,1,1,0,12,12,12,14,85.71,0,0,0,1,0,T20,Batting
R Rampaul (WI),2007-2014,22,6,5,12,8,12,21,57.14,0,0,0,0,0,T20,Batting
MA Starc (Aus),2012-2015,20,6,2,12,4,3,18,66.66,0,0,0,0,0,T20,Batting
Arafat Sunny (Ban),2014-2015,5,3,2,11,5*,11,13,84.61,0,0,0,1,0,T20,Batting
Fayyaz Ahmed (UAE),2015-2015,1,1,0,11,11,11,12,91.66,0,0,0,2,0,T20,Batting
AJ Hall (SA),2006-2006,2,1,0,11,11,11,10,110,0,0,0,1,0,T20,Batting
Inzamam-ul-Haq (Pak),2006-2006,1,1,1,11,11*,-,15,73.33,0,0,0,0,1,T20,Batting
KS Lokuarachchi (SL),2012-2012,2,2,0,11,11,5.5,13,84.61,0,0,1,1,0,T20,Batting
WK McCallan (Ire),2008-2009,9,3,2,11,9*,11,15,73.33,0,0,1,1,0,T20,Batting
AK Mandal (Nepal),2015-2015,2,2,0,11,9,5.5,25,44,0,0,0,0,0,T20,Batting
AA Mulla (Can),2008-2008,4,4,0,11,8,2.75,19,57.89,0,0,1,2,0,T20,Batting
V Shetty (UAE),2014-2014,2,2,1,11,10,11,13,84.61,0,0,0,1,0,T20,Batting
RM West (Ire),2009-2009,5,4,1,11,8,3.66,11,100,0,0,0,1,0,T20,Batting
Yasir Shah (Pak),2011-2011,2,1,1,11,11*,-,7,157.14,0,0,0,1,0,T20,Batting
Aamir Kaleem (Oman),2015-2015,1,1,0,10,10,10,14,71.42,0,0,0,1,0,T20,Batting
CS Baugh (WI),2008-2012,3,3,0,10,7,3.33,12,83.33,0,0,0,1,0,T20,Batting
FH Edwards (WI),2007-2012,20,4,2,10,7*,5,9,111.11,0,0,1,1,0,T20,Batting
MAA Jamil (Neth),2012-2015,24,5,4,10,4*,10,13,76.92,0,0,1,1,0,T20,Batting
LM Jongwe (Zim),2015-2015,2,2,0,10,8,5,13,76.92,0,0,0,1,0,T20,Batting
S Jyoti (Can),2008-2008,2,2,1,10,10*,10,20,50,0,0,1,0,0,T20,Batting
RWT Key (Eng),2009-2009,1,1,1,10,10*,-,8,125,0,0,0,0,0,T20,Batting
HG Kuhn (SA),2009-2011,5,4,2,10,5*,5,16,62.5,0,0,0,0,0,T20,Batting
M Ntini (SA),2005-2011,10,4,2,10,5,5,11,90.9,0,0,1,2,0,T20,Batting
PP Ojha (India),2009-2010,6,1,1,10,10*,-,6,166.66,0,0,0,0,1,T20,Batting
BA Parchment (WI),2007-2007,1,1,0,10,10,10,6,166.66,0,0,0,1,1,T20,Batting
ACL Richards (WI),2007-2007,1,1,0,10,10,10,15,66.66,0,0,0,1,0,T20,Batting
MP Stoinis (Aus),2015-2015,1,1,1,10,10*,-,8,125,0,0,0,1,0,T20,Batting
ZE Surkari (Can),2008-2008,4,3,0,10,6,3.33,33,30.3,0,0,1,0,0,T20,Batting
SW Tait (Aus),2007-2011,19,5,1,10,6,2.5,12,83.33,0,0,1,0,1,T20,Batting
SR Tendulkar (India),2006-2006,1,1,0,10,10,10,12,83.33,0,0,0,2,0,T20,Batting
RJ Trott (Ber),2008-2008,3,3,1,10,8,5,24,41.66,0,0,1,0,0,T20,Batting
Abul Hasan (Ban),2012-2012,4,1,0,9,9,9,8,112.5,0,0,0,1,0,T20,Batting
Afsar Zazai (Afg),2013-2013,1,1,0,9,9,9,21,42.85,0,0,0,0,0,T20,Batting
JJ Celestine (Ber),2008-2008,3,3,0,9,7,3,17,52.94,0,0,1,0,0,T20,Batting
FRJ Coleman (Scot),2013-2013,1,1,0,9,9,9,13,69.23,0,0,0,1,0,T20,Batting
Elias Sunny (Ban),2012-2012,7,4,2,9,5,4.5,9,100,0,0,0,1,0,T20,Batting
KM Jarvis (Zim),2011-2013,9,5,2,9,9*,3,17,52.94,0,0,3,0,0,T20,Batting
R McLaren (SA),2009-2014,12,4,3,9,6*,9,13,69.23,0,0,0,0,0,T20,Batting
Mohammad Asif (Pak),2006-2010,11,3,3,9,5*,-,3,300,0,0,0,2,0,T20,Batting
Mohammad Sami (Pak),2010-2015,7,2,2,9,5*,-,12,75,0,0,0,0,0,T20,Batting
VV Morea (PNG),2015-2015,1,1,0,9,9,9,12,75,0,0,0,1,0,T20,Batting
AR Nurse (WI),2011-2015,4,2,1,9,6*,9,8,112.5,0,0,0,1,0,T20,Batting
JS Patel (NZ),2005-2008,11,4,1,9,5,3,14,64.28,0,0,1,1,0,T20,Batting
WKD Perkins (WI),2008-2008,1,1,0,9,9,9,11,81.81,0,0,0,1,0,T20,Batting
IH Romaine (Ber),2008-2008,2,2,0,9,8,4.5,20,45,0,0,0,0,0,T20,Batting
MJ Santner (NZ),2015-2015,1,1,0,9,9,9,13,69.23,0,0,0,0,0,T20,Batting
TP Visee (Neth),2015-2015,2,2,0,9,5,4.5,14,64.28,0,0,0,1,0,T20,Batting
CAK Walton (WI),2014-2014,2,2,0,9,9,4.5,11,81.81,0,0,1,0,1,T20,Batting
AM Blignaut (Zim),2010-2010,1,1,0,8,8,8,8,100,0,0,0,1,0,T20,Batting
GH Bodi (SA),2007-2007,1,1,0,8,8,8,25,32,0,0,0,0,0,T20,Batting
AS Dean (Can),2008-2013,2,2,0,8,7,4,10,80,0,0,0,0,0,T20,Batting
B Fernando (SL),2015-2015,2,1,1,8,8*,-,12,66.66,0,0,0,1,0,T20,Batting
S Randiv (SL),2010-2011,7,2,0,8,6,4,6,133.33,0,0,0,1,0,T20,Batting
BAW Mendis (SL),2008-2014,39,8,5,8,4*,2.66,17,47.05,0,0,0,1,0,T20,Batting
Rubel Hossain (Ban),2009-2014,11,4,3,8,8*,8,13,61.53,0,0,1,1,0,T20,Batting
Shahadat Hossain (Ban),2006-2013,6,5,3,8,4*,4,12,66.66,0,0,1,0,0,T20,Batting
I Sharma (India),2008-2013,14,3,2,8,5*,8,9,88.88,0,0,1,1,0,T20,Batting
BV Vitori (Zim),2012-2015,8,2,2,8,7*,-,7,114.28,0,0,0,0,0,T20,Batting
Amir Ali (Oman),2015-2015,1,1,0,7,7,7,5,140,0,0,0,1,0,T20,Batting
RP Arnold (SL),2006-2006,1,1,0,7,7,7,7,100,0,0,0,0,0,T20,Batting
NB Budayair (Nepal),2014-2014,4,3,1,7,5,3.5,19,36.84,0,0,1,0,0,T20,Batting
MA Carberry (Eng),2014-2014,1,1,0,7,7,7,7,100,0,0,0,1,0,T20,Batting
P Kumar (India),2008-2012,10,3,0,7,6,2.33,16,43.75,0,0,1,0,0,T20,Batting
MJ McClenaghan (NZ),2012-2015,20,5,3,7,6*,3.5,12,58.33,0,0,2,1,0,T20,Batting
ND McKenzie (SA),2006-2009,2,1,1,7,7*,-,8,87.5,0,0,0,0,0,T20,Batting
Mohammad Nadeem (Oman),2015-2015,1,1,0,7,7,7,9,77.77,0,0,0,0,0,T20,Batting
GA Rogers (Scot),2008-2009,2,2,2,7,6*,-,8,87.5,0,0,0,0,0,T20,Batting
E Schiferli (Neth),2008-2010,7,3,1,7,5*,3.5,16,43.75,0,0,1,0,0,T20,Batting
MD Shanaka (SL),2015-2015,1,1,0,7,7,7,4,175,0,0,0,1,0,T20,Batting
JN Snape (Eng),2007-2007,1,1,0,7,7,7,11,63.63,0,0,0,0,0,T20,Batting
Syed Rasel (Ban),2007-2008,8,3,1,7,6,3.5,9,77.77,0,0,0,1,0,T20,Batting
Al-Amin Hossain (Ban),2013-2014,9,3,2,6,5*,6,8,75,0,0,0,1,0,T20,Batting
DG Brownlie (NZ),2010-2014,5,5,0,6,5,1.2,18,33.33,0,0,3,1,0,T20,Batting
RMS Eranga (SL),2012-2013,3,1,0,6,6,6,7,85.71,0,0,0,1,0,T20,Batting
NM Hauritz (Aus),2009-2009,3,2,0,6,4,3,10,60,0,0,0,1,0,T20,Batting
PJ Hughes (Aus),2014-2014,1,1,0,6,6,6,8,75,0,0,0,1,0,T20,Batting
Javed Ahmadi (Afg),2012-2012,2,1,0,6,6,6,5,120,0,0,0,1,0,T20,Batting
KO Meth (Zim),2012-2012,2,1,1,6,6*,-,6,100,0,0,0,0,0,T20,Batting
JA Rudolph (SA),2006-2006,1,1,1,6,6*,-,7,85.71,0,0,0,0,0,T20,Batting
R Strydom (Ire),2008-2008,4,2,1,6,5*,6,7,85.71,0,0,0,0,0,T20,Batting
DJ Willey (Eng),2015-2015,2,1,0,6,6,6,3,200,0,0,0,0,1,T20,Batting
Zeeshan Maqsood (Oman),2015-2015,1,1,0,6,6,6,4,150,0,0,0,0,1,T20,Batting
SA Abbott (Aus),2014-2014,3,1,0,5,5,5,8,62.5,0,0,0,1,0,T20,Batting
Amir Hamza (Afg),2013-2014,9,3,2,5,3*,5,7,71.42,0,0,1,0,0,T20,Batting
MS Atapattu (SL),2006-2006,2,1,0,5,5,5,8,62.5,0,0,0,0,0,T20,Batting
IG Butler (NZ),2009-2013,19,6,5,5,2*,5,10,50,0,0,0,0,0,T20,Batting
Karan KC (Nepal),2015-2015,5,4,2,5,2*,2.5,16,31.25,0,0,1,0,0,T20,Batting
GD McGrath (Aus),2005-2005,2,1,0,5,5,5,12,41.66,0,0,0,0,0,T20,Batting
CS Martin (NZ),2007-2008,6,1,1,5,5*,-,6,83.33,0,0,0,0,0,T20,Batting
Mohammad Salman (Pak),2011-2011,1,1,0,5,5,5,6,83.33,0,0,0,0,0,T20,Batting
T Mupariwa (Zim),2007-2008,4,2,2,5,3*,-,3,166.66,0,0,0,0,0,T20,Batting
TJ Murtagh (Ire),2012-2014,7,2,1,5,3,5,7,71.42,0,0,0,0,0,T20,Batting
N M'shangwe (Zim),2013-2014,5,2,1,5,5*,5,4,125,0,0,1,1,0,T20,Batting
JL Pattinson (Aus),2011-2012,4,2,2,5,5*,-,3,166.66,0,0,0,1,0,T20,Batting
AG Prince (SA),2005-2005,1,1,0,5,5,5,6,83.33,0,0,0,0,0,T20,Batting
K Rabada (SA),2014-2015,8,1,1,5,5*,-,6,83.33,0,0,0,0,0,T20,Batting
RJ Ranpura (Oman),2015-2015,1,1,1,5,5*,-,8,62.5,0,0,0,0,0,T20,Batting
RJ Sidebottom (Eng),2007-2010,18,1,1,5,5*,-,4,125,0,0,0,1,0,T20,Batting
R Telemachus (SA),2006-2007,3,1,1,5,5*,-,3,166.66,0,0,0,0,0,T20,Batting
DR Tuffey (NZ),2005-2010,3,2,1,5,5*,5,5,100,0,0,1,1,0,T20,Batting
GJ Batty (Eng),2009-2009,1,1,0,4,4,4,7,57.14,0,0,0,0,0,T20,Batting
JAR Blain (Scot),2007-2008,6,3,1,4,3*,2,5,80,0,0,1,0,0,T20,Batting
NM Carter (Scot),2013-2013,7,2,0,4,3,2,12,33.33,0,0,0,0,0,T20,Batting
PC Connell (Ire),2008-2010,9,3,2,4,3*,4,7,57.14,0,0,1,0,0,T20,Batting
PA Desai (Can),2012-2012,1,1,1,4,4*,-,7,57.14,0,0,0,0,0,T20,Batting
A Karn (Nepal),2015-2015,2,1,0,4,4,4,7,57.14,0,0,0,0,0,T20,Batting
CK Langeveldt (SA),2005-2010,9,3,2,4,2*,4,8,50,0,0,0,0,0,T20,Batting
RT Lyons (Scot),2010-2010,2,2,0,4,4,2,17,23.52,0,0,1,0,0,T20,Batting
GE Mathurin (WI),2011-2012,3,2,2,4,3*,-,5,80,0,0,0,0,0,T20,Batting
Mohammad Irfan (Pak),2012-2015,12,3,3,4,2*,-,8,50,0,0,0,0,0,T20,Batting
Mohammad Tauqir (UAE),2015-2015,3,2,1,4,4,4,6,66.66,0,0,0,1,0,T20,Batting
JM Muirhead (Aus),2014-2014,5,2,1,4,3,4,8,50,0,0,0,0,0,T20,Batting
Nazmus Sadat (Ban),2006-2006,1,1,0,4,4,4,3,133.33,0,0,0,0,0,T20,Batting
JO Ngoche (Kenya),2012-2013,7,3,1,4,2,2,17,23.52,0,0,0,0,0,T20,Batting
AK Perera (SL),2013-2014,2,1,0,4,4,4,8,50,0,0,0,0,0,T20,Batting
NJ Reardon (Aus),2014-2014,2,1,0,4,4,4,8,50,0,0,0,0,0,T20,Batting
T Thushara (SL),2008-2010,6,2,0,4,3,2,8,50,0,0,0,0,0,T20,Batting
MC Bascombe (WI),2011-2011,1,1,0,3,3,3,7,42.85,0,0,0,0,0,T20,Batting
CL Cairns (NZ),2005-2006,2,2,0,3,2,1.5,13,23.07,0,0,0,0,0,T20,Batting
Fawad Ahmed (Aus),2013-2013,2,1,1,3,3*,-,5,60,0,0,0,0,0,T20,Batting
AM Guruge (UAE),2014-2015,4,3,2,3,1*,3,8,37.5,0,0,0,0,0,T20,Batting
Junaid Khan (Pak),2011-2014,9,2,2,3,3*,-,4,75,0,0,0,0,0,T20,Batting
MS Kasprowicz (Aus),2005-2005,2,1,1,3,3*,-,5,60,0,0,0,0,0,T20,Batting
GJP Kruger (SA),2006-2006,1,1,0,3,3,3,5,60,0,0,0,0,0,T20,Batting
Nazmul Hossain (Ban),2009-2012,4,2,2,3,3*,-,15,20,0,0,0,0,0,T20,Batting
AT Rayudu (India),2014-2015,3,3,1,3,3*,1.5,8,37.5,0,0,2,0,0,T20,Batting
KAJ Roach (WI),2008-2012,11,1,1,3,3*,-,2,150,0,0,0,0,0,T20,Batting
MM Sharma (India),2014-2015,8,2,2,3,3*,-,7,42.85,0,0,0,0,0,T20,Batting
RP Singh (India),2007-2009,10,2,2,3,2*,-,3,100,0,0,0,0,0,T20,Batting
LV van Beek (Neth),2014-2014,7,3,0,3,1,1,12,25,0,0,0,0,0,T20,Batting
PA van Meekeren (Neth),2013-2015,10,1,0,3,3,3,6,50,0,0,0,0,0,T20,Batting
Zahid Hussain (Can),2012-2012,3,2,2,3,2*,-,8,37.5,0,0,0,0,0,T20,Batting
OO Bascome (Ber),2008-2008,1,1,0,2,2,2,6,33.33,0,0,0,0,0,T20,Batting
A Bhattarai (Nepal),2014-2014,1,1,0,2,2,2,3,66.66,0,0,0,0,0,T20,Batting
CR Brathwaite (WI),2011-2015,2,2,0,2,1,1,4,50,0,0,0,0,0,T20,Batting
JP Bray (Ire),2009-2009,2,2,0,2,2,1,17,11.76,0,0,1,0,0,T20,Batting
GB Brent (Zim),2006-2007,3,1,0,2,2,2,5,40,0,0,0,0,0,T20,Batting
Dawlat Ahmadzai (Afg),2010-2010,2,1,1,2,2*,-,3,66.66,0,0,0,0,0,T20,Batting
JOA Gordon (Can),2013-2013,2,1,1,2,2*,-,4,50,0,0,0,0,0,T20,Batting
RJ Harris (Aus),2010-2010,3,1,1,2,2*,-,1,200,0,0,0,0,0,T20,Batting
HMRKB Herath (SL),2011-2014,9,3,3,2,1*,-,2,100,0,0,0,0,0,T20,Batting
BW Hilfenhaus (Aus),2007-2012,7,3,1,2,2,1,10,20,0,0,1,0,0,T20,Batting
AJ Ireland (Zim),2006-2006,1,1,1,2,2*,-,3,66.66,0,0,0,0,0,T20,Batting
A Khan (Eng),2009-2009,1,1,0,2,2,2,4,50,0,0,0,0,0,T20,Batting
RJ Kirtley (Eng),2007-2007,1,1,1,2,2*,-,4,50,0,0,0,0,0,T20,Batting
MJ Mason (NZ),2006-2008,3,1,0,2,2,2,2,100,0,0,0,0,0,T20,Batting
Najeeb Amar (HK),2014-2014,1,1,0,2,2,2,9,22.22,0,0,0,0,0,T20,Batting
L Nou (PNG),2015-2015,3,1,1,2,2*,-,3,66.66,0,0,0,0,0,T20,Batting
T Panyangara (Zim),2013-2015,9,2,2,2,1*,-,6,33.33,0,0,0,0,0,T20,Batting
AM Phangiso (SA),2012-2015,9,1,0,2,2,2,5,40,0,0,0,0,0,T20,Batting
JB Reva (PNG),2015-2015,2,1,0,2,2,2,7,28.57,0,0,0,0,0,T20,Batting
JNK Shannon (Ire),2013-2013,1,1,0,2,2,2,3,66.66,0,0,0,0,0,T20,Batting
LL Tsotsobe (SA),2009-2014,23,3,2,2,1*,2,10,20,0,0,0,0,0,T20,Batting
I Udana (SL),2009-2012,6,2,1,2,1*,2,7,28.57,0,0,0,0,0,T20,Batting
Usman Khan (Pak),2013-2013,2,1,1,2,2*,-,3,66.66,0,0,0,0,0,T20,Batting
R Vinay Kumar (India),2010-2013,9,1,1,2,2*,-,4,50,0,0,0,0,0,T20,Batting
UWMBCA Welegedara (SL),2010-2010,2,1,1,2,2*,-,3,66.66,0,0,0,0,0,T20,Batting
Aftab Alam (Afg),2012-2015,5,2,2,1,1*,-,4,25,0,0,0,0,0,T20,Batting
JM Anderson (Eng),2007-2009,19,4,3,1,1*,1,2,50,0,0,1,0,0,T20,Batting
DE Bernard (WI),2009-2009,1,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
DE Bollinger (Aus),2011-2014,9,2,2,1,1*,-,1,100,0,0,0,0,0,T20,Batting
CJ Boyce (Aus),2014-2015,5,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
DR Brown (Scot),2007-2007,2,1,0,1,1,1,5,20,0,0,0,0,0,T20,Batting
CD de Lange (Scot),2015-2015,3,1,0,1,1,1,2,50,0,0,0,0,0,T20,Batting
Dhiman Ghosh (Ban),2008-2008,1,1,0,1,1,1,2,50,0,0,0,0,0,T20,Batting
HH Dippenaar (SA),2006-2006,1,1,0,1,1,1,5,20,0,0,0,0,0,T20,Batting
Hashmatullah Shahidi (Afg),2013-2013,1,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
JS Jesani (Kenya),2007-2007,1,1,0,1,1,1,5,20,0,0,0,0,0,T20,Batting
MBS Jonkman (Neth),2010-2010,3,1,0,1,1,1,8,12.5,0,0,0,0,0,T20,Batting
GE Kidd (Ire),2010-2010,1,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
J Lewis (Eng),2005-2007,2,2,1,1,1,1,4,25,0,0,0,0,0,T20,Batting
J Louw (SA),2008-2009,2,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
SI Mahmood (Eng),2006-2009,4,2,2,1,1*,-,2,50,0,0,0,0,0,T20,Batting
RD McCann (Ire),2012-2012,3,1,0,1,1,1,2,50,0,0,0,0,0,T20,Batting
Mehran Khan (Oman),2015-2015,1,1,0,1,1,1,4,25,0,0,0,0,0,T20,Batting
M Muralitharan (SL),2006-2010,12,2,0,1,1,0.5,5,20,0,0,1,0,0,T20,Batting
Mustafizur Rahman (Ban),2015-2015,3,2,0,1,1,0.5,7,14.28,0,0,1,0,0,T20,Batting
ML Nkala (Zim),2006-2006,1,1,0,1,1,1,3,33.33,0,0,0,0,0,T20,Batting
MS Panesar (Eng),2007-2007,1,1,0,1,1,1,2,50,0,0,0,0,0,T20,Batting
SD Parry (Eng),2014-2014,3,1,0,1,1,1,1,100,0,0,0,0,0,T20,Batting
MDK Perera (SL),2011-2011,3,2,0,1,1,0.5,6,16.66,0,0,1,0,0,T20,Batting
DBL Powell (WI),2007-2007,5,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
EC Rainsford (Zim),2010-2010,2,1,1,1,1*,-,2,50,0,0,0,0,0,T20,Batting
Sandeep Sharma (India),2015-2015,2,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
PM Siddle (Aus),2009-2010,2,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
Suhrawadi Shuvo (Ban),2010-2010,1,1,1,1,1*,-,3,33.33,0,0,0,0,0,T20,Batting
EP Thompson (NZ),2008-2008,1,1,1,1,1*,-,1,100,0,0,0,0,0,T20,Batting
TE Tucker (Ber),2008-2008,1,1,0,1,1,1,5,20,0,0,0,0,0,T20,Batting
I Wardlaw (Scot),2013-2013,4,1,0,1,1,1,3,33.33,0,0,0,0,0,T20,Batting
MRJ Watt (Scot),2015-2015,7,2,1,1,1*,1,3,33.33,0,0,1,0,0,T20,Batting
G Wijekoon (SL),2007-2007,3,2,1,1,1*,1,5,20,0,0,1,0,0,T20,Batting
Ahmed Raza (UAE),2014-2015,3,1,0,0,0,0,4,0,0,0,1,0,0,T20,Batting
Aizaz Cheema (Pak),2011-2012,5,1,1,0,0*,-,3,0,0,0,0,0,0,T20,Batting
MS Aulakh (Can),2012-2013,3,1,0,0,0,0,2,0,0,0,1,0,0,T20,Batting
D Bishoo (WI),2011-2011,4,1,0,0,0,0,1,0,0,0,1,0,0,T20,Batting
IDR Bradshaw (WI),2006-2006,1,1,1,0,0*,-,0,-,0,0,0,0,0,T20,Batting
DR Briggs (Eng),2012-2014,7,1,1,0,0*,-,0,-,0,0,0,0,0,T20,Batting
AF Buurman (Neth),2010-2010,4,2,0,0,0,0,4,0,0,0,2,0,0,T20,Batting
PP Chawla (India),2010-2012,7,1,0,0,0,0,1,0,0,0,1,0,0,T20,Batting
DO Christian (WI),2011-2011,2,1,0,0,0,0,2,0,0,0,1,0,0,T20,Batting
SS Cottrell (WI),2014-2015,6,1,0,0,0,0,1,0,0,0,1,0,0,T20,Batting
A Dananjaya (SL),2012-2013,5,1,1,0,0*,-,0,-,0,0,0,0,0,T20,Batting
